tokens,IOB_tag
"['however', '.', 'unit', 'physical']","[0, 0, 2, 1]"
"['when', 'the', 'Gemini', '8', 'm', 'Telescopes', 'telescope', 'level']","[0, 0, 0, 0, 0, 0, 0, 4]"
"['see', 'above', 'chapter', '""', 'mouse', 'yellow', 'block']","[0, 0, 0, 0, 0, 0, 1]"
"['system', '.', ')', 'closed', ',', 'open', ',', 'e.g.', '(', 'status', 'event', 'the', 'as', 'well', 'as', ',', 'event', 'the', 'by', 'support', 'impact', 'OM', 'have', 'ability', 'the', 'have', 'should', 'OM', 'support']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['use', 'domain', 'particularly', 'his', 'base', 'represent', 'the', 'main', 'navigation', 'structure', '—', 'should', 'be', 'on', 'label', 'term', 'that', 'be', 'familiar', 'to', 'the', 'user', ',', 'with', 'link', 'that', 'open', '-', 'friendly', 'version', 'of', 'the', 'document', 'should', 'be', 'printer', 'provide', 'print', 'the', 'content', 'in', 'a', 'form', 'acceptable', 'to', 'that', 'the', 'a', 'reading', 'too', 'long', ',', 'disperse', 'over', 'several', 'page', 'or', ',', 'in', 'specific', 'layout', 'that', 'be', 'not', 'suitable', 'for', 'online', 'a', 'either', 'user', 'e.g.', '""', 'on', 'a', 'page', 'i.e.', 'space', 'fill', 'only', 'space', 'with', 'background', 'color', 'should', 'be', 'use', 'in', 'such', 'a', 'the', '(', 'white', ':', 'in', 'the', 'expect', 'layout', ',', 'paper', 'format', ',', '""', 'or', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'should', 'also', 'be', 'network', 'a', 'callable', 'be', 'to', 'the', 'Gemini', '8', 'm', 'telescope', 'from', 'several', 'point', ',', 'the', 'user', 'interface', 'should', 'rather', 'be', 'see', 'as', 'a', 'package', 'to', 'interface', 'processor', 'hardware', 'available', ',', 'in', 'the', 'form', 'of', ':', 'standard', 'be', 'bus', ';', 'a', 'standard', 'set', 'of', 'interface', 'card', 'to', 'system', 'shall', 'electronic', 'control', 'control', 'function', ',', 'or', 'special', 'purpose', 'controller', 'for', 'the', 'primary', 'mirror', 'support', 'actuator', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['MIL', '.', 'below', ',', 'acceptance', ',', 'commission', 'through', 'to', 'hand', '-', 'over', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', 'do', 'not', 'include', 'time', 'to', '5', 'start', 'up', 'the', 'telescope', 'or', 'instrument', ';', 'warm', 'start', '-', 'about', 'take', 'should', ';', 'cold', 'start', '-', 'up', ',', 'start', 'the', 'system', 'from', 'scratch', '(', 'include', 'time', 'to', 'download', 'all', 'software', ')', 'level', 'stamp', ',', 'to', 'Section', '4.1', 'on', 'page', '4', '-', '1', ';', ',', 'Error', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', 'correspond', 'to']","[0, 0, 0]"
"['the', '.']","[0, 0]"
"['the', '.', 'server', 'application', 'the', 'on', 'Team', 'system', 'name', ']', 'source', 'open', 'establish', 'utilize', 'shall', 'Team', 'Development']","[0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1]"
"['some', 'ﬁeld', 'be', 'common', 'to', 'all', 'record', 'type', 'and', 'other', 'be', 'speciﬁc', 'to', 'every', 'have', 'database', 'hold', 'data', 'structure', 'be', 'provide', 'so', 'that', 'the', 'database', 'of', 'can', 'access', 'efﬁciently', '.']","[0, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['its', 'user', 'interface', 'use', 'menu', ',', 'graphic', 'and', 'sound', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['(', ';', 'strong.8', 'the', '""', 'market', 'force', '""', 'model', 'can', 'also', 'guide', 'COE', 'Data', 'Engineering', 'in', 'identify', 'the', 'weak', 'candidate', 'from', 'current', 'as', 'of', '17', 'responsibility', 'will', 'include', 'the', 'transitioning', 'of', 'information', 'resource', 'from', 'one', 'status', 'to', 'another', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 3, 0, 0, 0]"
"['REQ-1', 'Database', 'req-2', ';', 'search', 'torrent', 'the', 'with', 'bar', 'search', 'same', 'the', 'share', 'will', 'search', 'stream', ':', 'a', 'peer', 'database', 'internet', 'the', 'via', 'update', 'be', 'can', 'site', 'torrent', 'of', 'Database', ':', 'req-2', ';', 'search', ';', 'streaming', 'with', 'bar', 'search', 'same', 'the', 'share', 'will', 'search', 'torrent', ':']","[0, 1, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 0, 2, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 2, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0]"
"['demographic', '.', 'case', 'the', 'to', 'link', 'and', 'epidemiological', 'record', 'must', 'case', 'a', 'to', 'expose', 'entity', 'all', ',', 'case', 'be', 'as', 'such', 'information', 'be', 'may']","[3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['each', 'monitor', 'and', 'control', 'element', 'have', 'an', 'associated', 'process', ';']","[0, 1, 2, 2, 2, 0, 0, 0, 3, 0]"
"['for', 'birth', 'or', ',', 'a', 'mathematical', 'derivation', 'might', 'specify', 'that', 'you', 'can', 'obtain', 'a', 'person', ""'s"", 'age', 'by', 'subtract', 'his', 'her', 'Software', 'SRS', ';', 'distribute', 'Computing', 'Environment', ';', 'DDL', 'Data', 'Definition', 'DCE', 'Language', 'DDS', 'Data', 'Distribution', 'System', ';', 'DES', 'Data', ';', ';', 'Group', 'Working', 'DBIF', 'Database', 'Interface', ';', 'DBMS', 'Database', 'Management', 'System', ';', 'db', 'database', ';', 'DATATWG', 'Data', 'Access', 'Services', 'Technical', 'Encryption', 'Standard', ';', 'do', 'Department', 'of', 'Defense', ';', 'DTG', 'Date', '-', 'Time', '-', 'Group', ';', 'FIPS', 'PUB', 'Federal', 'Information', 'Processing', 'Standards', 'DoD', ';', ';', 'Manipulation', 'Data', 'Item', 'Description', ';', 'DII', 'Defense', 'Information', 'Infrastructure', ';', 'DISA', 'Defense', 'Information', 'Systems', 'Agency', ';', 'DML', 'Data', 'Language', 'Service', 'Access', 'Data', 'Software', 'Requirements', 'Specification', 'Document', ';', 'ATCCS', 'Army', 'Tactical', 'Command', 'and', 'Control', 'Systems', ';', 'AWIS', 'Army', 'WWMCCS', 'Information', 'AWIS', 'System', 'ASRD', 'Format', ';', 'ASCII', 'American', 'Standard', 'Code', 'Information', 'Interchange', ';', 'ASCII', 'RTF', 'American', 'Standard', 'Code', 'Information', 'Interchange', 'Rich', 'Text', ';', 'Publication', ';', 'Common', '-', 'the', '-', 'shelf', ';', 'X', '-', 'DA', 'Data', 'Access', ';', 'DAC', 'Discretionary', 'Access', 'Control', ';', 'XS', 'Off', 'CASS', 'commercial', ';', 'ACCS', 'Support', 'Software', ';', 'CLI', 'Client', 'Library', 'Interface', ';', 'CM', 'Configuration', 'Manager', ';', 'COE', 'Common', 'Operating', 'Environment']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'speciﬁc', 'type', 'of', 'datum', 'available', ';', 'ﬂat', '.', 'ﬁeld', 'calibration', ',', 'science', 'exposure', ',', 'etc', '.', ';', ',', 'user', 'Telescopes', 'm', 'to', 'the', 'datum', 'archive', 'system', 'should', 'exist', ',', 'so', 'that', 'access', 'to', 'this', 'database', 'be', 'possible', 'for', 'Gemini', '8', 'interactive', 'the', 'possible', 'far', '.']","[0, 0, 3, 0, 1, 0, 0, 3, 0, 4, 3, 0, 3, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['all', 'mobile', 'be', 'to', 'support', 'these', 'and', ')', 'GSM', '-', '-', '960', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['system', 'a', 'health', 'document', 'this', 'of', 'datum', 'event', 'Health', '2.2.2', 'section', 'in', 'describe', 'as', ',', 'event', 'health', 'a', 'to', 'associate', 'for', 'directory', 'public', 'below', 'section', 'the', 'phone', 'during', 'use', ',', 'field', 'the', 'to', 'take', 'include', ',', 'use', 'multiple', 'for', 'questionnaire', 'print', 'to', 'ability', 'the', 'have', 'interview', 'must', ',', '.', ':', 'be', 'support', 'be', 'to', 'datum', 'aggregated', 'of']","[1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0]"
"['if', '.', '3.2.2.2', 'chapter', 'see', ',', 'display', 'be', 'window', '""', 'with', 'Window', 'Finish', '""', 'the', 'the', ',', 'file', 'statistic', 'the', 'in', 'record', 'movement', 'Statistcs', '""', 'be', 'display', 'Box', 'Edit', 'an', ',', '""', ':', 'name', 'your']","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 4, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0]"
"['store', 'train', 'datum', 'shall', 'be', 'offer', 'to', 'the', 'driver', 'to', 'be', 'confirm', 'when', 'Data', 'by', 'operative', 'stm', 'to', 'of', 'driver', 'identification', 'and', 'the', 'selection', 'entry', 'of', 'language', 'shall', 'be', 'possible', '.']","[3, 4, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
"['go', 'Administrator', '.', ')', 'Scenario', 'Basic', '(', '1', 'Step']","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['as', 'another', 'example', ',', 'a', 'critical', 'system', 'testing', 'a', 'broadcast', 'might', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['repair', 'by', 'module', 'replacement', '.']","[0, 0, 0, 0, 0]"
"['system', ';', '.', 'b2', ';', ""'s"", 'Person', 'Sales', 'recognize']","[0, 0, 0, 0, 0, 0, 2, 1, 0]"
"['access', 'level', 'in', 'will', 'the', ',', 'properly', 'defragmenter', 'on', 'a', 'periodic', 'basis', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['environmental', '.', 'convalescent', 'or', 'acute', 'be', 'sample', 'the', 'whether', 'and', ',', 'onset', 'collection', 'of', 'method', 'location', 'well', 'or', 'rain', ',', 'e.g.', '(', 'source', ',', 'take', 'be', 'sample', 'the', 'which', 'from', ')', 'possible', 'if', 'geocode', '(', ',', 'date', 'symptom', ',', ',', 'collection', 'of', 'location', ',', ')', 'information', 'contact', 'include', '(', 'collection', 'sample', '/', 'speciman', 'perform', 'person', ',', ')', 'corrosive', 'and', 'volume', 'and', 'quantity', 'take', 'be', 'speciman', 'the', 'which', 'from', 'site', '/', 'source', 'the', 'speciman', 'about', 'information', 'include', 'should', 'datum', 'speciman']","[1, 0, 4, 4, 4, 4, 3, 0, 0, 0, 0, 4, 3, 4, 4, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 4, 4, 3, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 3, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 0, 4, 0, 3, 0, 0, 0, 0, 2, 2]"
"['the', '.', 'etc', ',', 'site', ',', 'size', 'out', ',', 'as', 'such', ',', 'different', 'by', 'orderable', 'be', 'will', 'result', 'the', 'then', 'tab', 'and', ',', 'name', 'video', 'category', 'or', 'for', 'website', 'certain', 'search', 'only', ';', 'out', 'filter', 'to', 'option', 'contain', 'have', 'will', 'user', 'the', 'the', 'on', 'certain', 'content', 'depend', 'addition', 'age', 'restriction', ',', 'example', 'example', 'adult', 'content', '.']","[0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0]"
"['that', 'is', 'line', 'on', 'the', 'for', 'the', 'target', 'microprocessor', ';', 'to', 'allow', 'for', 'expansion', 'and', 'maintenance', ',', 'Gemini', '8', 'm', 'Telescopes', 'standard', 'must', 'be', 'deﬁne', ',', 'of', 'the', 'control', 'shall', 'check', 'the', 'consistency', 'of', 'version', 'of', 'all', 'software', 'the', 'software', 'component', ';', '.table', '-', 'drive', 'software', 'should', 'various', 'Telescopes', 'm', '8', 'system', 'must', 'be', 'available', 'to', 'recover', '/', 'restore', 'version', 'at', 'all', 'time', ';', '.at', 'boot', 'time', ',', 'the', 'Gemini', 'version', 'be', 'choice', 'a', ';', 'commercial', 'and', 'public', 'domain', 'package', 'should', 'be', 'modularity', 'use', 'possible', ';', 'exist', 'software', 'package', 'should', 'be', 'reuse', 'whenever', 'of', 'degree', 'right', 'software', 'must', 'be', 'keep', 'to', 'a', 'minimum', 'to', 'facilitate', 'maintenance', ',', 'but', 'compatibly', 'with', 'the', 'need', 'to', 'have', 'the', 'wherever', 'later', 'possible', 'exist', ',', 'portable', 'code', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['of', 'course', 'any', 'application', 'developer', 'would', 'be', 'crazy', 'to', 'ignore', 'tool', 'such', 'as', 'MEDM', '(', 'or', 'EDD', '/', 'DM', 'optional', 'contain', 'core', '.', 'Notation', 'Compiler', 'it', 'generate', 'a', 'c', 'program', 'that', 'State', 'represent', 'state', 'for', 'the', 'IOC', 'or', 'OPI', 'Sequencer', 'tool', 'the', 'SNC', ';', 'variable', 'list', 'of', 'static', ',', 'monitor', ',', 'and', 'control', 'element', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0]"
"['an', 'IOC', 'device', 'driver', 'interrupt', 'routine', 'must', 'be', 'available', 'to', 'accept', 'the', 'external', 'interrupt', 'process', 'such', 'number', '.', 'device', 'support', ',', 'all', 'access', 'to', 'the', 'database', 'and', 'be', 'the', 'channel', 'or', 'database', 'access', 'routine', ';', 'database', 'via', 'record', 'of', 'exception', 'via', 'database', 'access', 'routine', ',', 'do', 'not', 'need', 'to', 'be', 'aware', 'of', 'these', 'structure', ';', 'Databases', 'Access', 'with', 'the', 'Scanning']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', 'conﬁguration', 'information', 'detailed', '.', 'status', 'current', 'subsystem', 'be', 'not', 'respond', 'to', 'command', 'at', 'this', 'time', '.']","[0, 3, 4, 0, 0, 3, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
"['there', 'to', 'equipment', 'the', 'control', 'provide', 'the', 'IOC', 'CPU', 'as', 'part', 'of', 'a', 'be', 'contractual', ',', 'the', 'development', 'system', 'be', 'to', 'be', 'Motorola', 'agreement', 'Gemini', 'where', ';', 'to', 'be', 'do', 'use', 'a', 'standard', 'commonly', 'available', 'algorithm', 'and', 'archive', 'be', 'to', 'be', 'in', 'tar', 'format', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'the', '800', 'at', 'intend', 'audience', 'be', 'the', 'analyst', ',', 'programmer', 'and', 'tester', 'of', 'Qheadache', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['functional', 'addressing', '(', 'section', '11', ')', 'M', ';', 'Location', 'dependent', 'addressing', 'table', 'in', 'list', 'be', 'Index', '[', '28', ']', ']', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['preventative', 'maintenance', 'be', 'Management', '.', 'section', 'this', 'Description', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', '3', 'C', '’s', '(', 'Core', '-', '.', 'Configuration', 'customization', ')', 'form', 'the', 'guide', 'principle', 'for', 'the', '-', 'not', 'the', 'specific', 'Authentication', 'Service', 'to', 'ensure', 'single', '-', 'sign', 'on', 'for', 'the', 'end', '-', 'user']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Common', ')', 'GCCS', '(', 'System', 'Control', 'and', 'Command', 'Global', ';', '1994', 'October', ',', 'Version', 'XML', 'to', 'more', 'a', 'registry', ',', 'the', 'producer', 'must', 'be', 'to', 'able', 'receive', 'xml', 'registry', 'form', ',', 'submit', 'metadata', 'to', 'metadata', 'contribute']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 3, 0, 3, 0]"
"['Exposure', '.', 'investigation', 'the', 'of', 'focus', 'the', 'be', 'that', 'agent', 'the', 'with', 'infect', 'not', 'be', 'but', ',', 'case', 'the', 'subject', 'Contact', 'have', 'OM', 'another', 'of', 'resident', 'the', 'be', 'but', 'jurisdiction', 'one', 'in', 'travel', 'during', 'ill', 'become', 'person', 'a', 'if', ',', 'example']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"['datum', 'transfer', 'between', 'the', 'virtual', 'telescope', 'system', 'and', 'attach', 'workstation', 'therefore', 'impose', 'signiﬁcant', 'transfer', 'requirement', 'on']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', '.', 'standard', 'this', 'to', 'instrument', 'visitor', 'adapt', 'to', 'possible', 'be', 'should', 'it', ',', 'motion', 'coordinated', 'as', 'such', 'with', 'would', 'offer', 'service', 'change', 'to', 'decision', 'that', 'be', ',', 'standard', 'support', 'internally', 'an', 'to', 'oppose', 'as', ',', 'standard', 'support', 'externally', 'an', 'as', 'such', 'can', 'beneﬁt', 'the', 'up', 'set', 'procedure', 'the', 'through', 'go', 'to', 'have', 'by', 'operation', 'm', '8', 'Gemini', 'monitor', 'to', 'wish', 'user', 'other', 'Telescopes', 'operation', 'and', 'get', 'or', 'difﬁcult', 'certain', 'when', 'important', 'be', 'also', 'might', 'mode', 'monitoring', 'point', '-', 'multi']","[0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
['instal'],[1]
"['it', 'be', 'be', 'as', 'and', 'of', 'where', ',', 'therefore', ',', 'raw', 'datum', 'will', 'not', 'and', 'be', 'as', 'such', ',', 'but', 'in', 'a', 'preprocesse', 'format', 'store', 'need', 'be', 'preprocessing', 'look', 'evaluation', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['(', '.', ')', '12', 'Cab', 'IMSI', 'train', 'and', '(', 'number', 'functional', 'its', 'use', 'contact', 'be', 'will', 'train', 'the', 'on', 'cab', 'other', 'the', 'of', 'register', 'by', 'the', 'other', 'a', 'up', 'set', 'for', 'procedure']","[0, 0, 0, 0, 1, 0, 3, 0, 0, 4, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['COTS', ';', 'FMWG', 'File', 'Portable', 'operating', 'System', 'Interface', 'for', 'Computing', 'Environments', ';', 'raid', 'Redundant', 'Array', 'of', 'Inexpensive', 'Disks', ';', 'RDA', 'Remote', 'POSIX', 'Database', ';', 'Project', ';', 'MIL', '-', 'STD', 'Military', 'Standard', ';', 'MSB', 'Most', 'significant', 'bit', ';', 'os', 'operating', 'System', ';', 'PM', 'Manager', 'Imagery', 'Access', 'RDBMS', 'Group', ';', 'SMM', 'Systems', 'Management', 'Manual', ';', 'SQL', 'Structured', 'Query', 'Language', ';', 'SRI', 'Standing', 'Request', 'for', 'Information', 'Working', ';', 'Technical', 'Security', 'Relational', 'Database', 'Management', 'System', ';', 'RISC', 'Reduced', 'Instruction', 'Set', 'Computer', ';', 'RTF', 'Rich', 'Text', 'Format', ';', 'SECTWG', 'Services', 'upon', 'and', ',', 'User', 'Interface', ';', 'HP', 'Hewlett', '-', 'Packard', ';', 'IAW', 'in', 'accordance', 'with', ';', 'ID', 'Identification', ';', 'I', 'Graphical', '/', 'GUI', 'shelf', 'Management', 'Working', 'Group', ';', 'GCCS', 'Global', 'Command', 'and', 'Control', 'Systems', ';', 'GOTS', 'Government', 'Off', '-', 'the', '-', ';', 'Geodesy', 'F', ';', 'Planning', 'and', 'Execution', 'System', ';', 'MAC', 'Mandatory', 'Access', 'Control', ';', 'Mbs', 'Megabytes', ';', 'MCG&I', 'Mapping', ',', 'Charting', 'coordinate', 'Interface', 'Joint', ';', 'if', 'Intell', 'Fusion', ';', 'i', '/', 'o', 'Input', '/', 'output', ';', 'JMCIS', 'Joint', 'Maritime', 'Command', 'Information', 'System', 'JOBES', 'information', 'Operation', 'parameter', 'parity', 'over', 'raid', '3', 'or', 'raid', '4', 'which', 'implementation', ',', 'and', 'raid', '6', '(', 'in', 'which', ')', 'in', '(', '5', 'disk', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
