tokens,tags
"['Full', 'redundancy', 'is', 'not', 'a', 'requirement', 'of', 'the', 'Gemini', '8', 'm', 'Telescopes', 'and', 'it', 'will', 'be', 'acceptable', 'to', 'have', 'to', 'replace', 'units', 'in', 'case', 'of', 'failure', '.', 'There', 'are', 'subsystems', 'which', 'are', 'relatively', 'inexpensive', 'to', 'support', 'as', 'redundant', 'systems', ',', 'such', 'as', 'telescope', 'control', 'computers', '.', 'For', 'each', 'area', 'where', 'redundancy', 'is', 'decided', 'to', 'be', 'cost', 'effective', ',', 'procedures', 'for', 'switching', 'to', 'the', 'backup', 'system', 'will', 'be', 'established', '.', 'There', 'is', 'no', 'requirement', 'for', 'automatic', 'switching', 'to', 'the', 'backup', 'system', '.', 'All', 'communication', 'shall', 'be', 'based', 'on', 'the', 'use', 'of', 'standard', 'communication', 'protocols', ',', 'where', 'retry', 'procedures', 'are', 'applied', '(', 'a', 'form', 'of', 'software', 'redundancy', ')', 'as', 'part', 'of', 'the', 'protocol', '.', 'Certain', 'network', 'concepts', 'may', 'be', 'preferable', 'as', 'they', 'offer', 'intrinsic', 'redundancy', '(', 'e.g.', 'double', 'loops', ')', 'and', 're', '-', 'routing', 'possibilities', 'in', 'case', 'of', 'node', 'failures', '(', 'single', 'point', 'failure', 'protection', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Providing', 'a', 'site', 'map', ':', 'A', 'separate', 'navigation', 'overview', 'such', 'as', 'a', 'site', 'map', 'should', 'be', 'provided', 'for', 'application', 'showing', 'the', 'structure', 'of', 'the', 'site', 'in', 'an', 'overview', 'form', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Providing', 'text', 'equivalents', 'for', 'non', '-', 'text', 'media', 'objects', ':', 'All', 'non', '-', 'text', 'media', 'objects', ',', 'such', 'as', 'graphical', 'images', 'or', 'video', ',', 'should', 'be', 'provided', 'with', 'alternative', 'equivalent', 'textual', 'descriptions', 'and/or', 'with', 'equivalent', 'text', '-', 'based', 'functionality', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['There', 'are', 'places', 'in', 'the', 'Gemini', 'system', 'where', 'software', 'exists', 'below', 'the', 'IOC', 'level', 'that', 'is', 'interfaced', 'to', 'IOC', 'software', '.', 'The', 'standards', 'for', 'this', 'interface', 'is', 'not', 'part', 'of', 'this', 'speciﬁcation', '.', 'The', 'use', 'of', 'this', 'software', 'is', 'to', 'be', 'explained', 'and', 'discussed', 'on', 'a', 'case', '-', 'by', '-', 'case', 'basis', '.', 'In', 'cases', 'where', 'there', 'is', 'a', 'distributed', 'network', 'of', 'target', 'microprocessors', 'involved', 'at', 'this', 'level', ',', 'it', 'is', 'appropriate', 'to', 'provide', 'a', 'standard', 'sub', '-', 'network', '.', 'This', 'type', 'of', 'Fieldbus', 'is', 'to', 'be', 'implemented', 'using', 'an', 'ALAN', '/', 'BRADLEY', 'bus', ',', 'ProﬁBus', ',', 'or', 'other', 'approved', 'Fieldbus', '.', 'In', 'cases', 'where', 'there', 'is', 'a', 'distributed', 'set', 'of', 'commercial', 'equipment', 'to', 'be', 'controlled', 'the', 'recommended', 'method', 'is', 'to', 'use', 'an', 'ALAN', '/', 'BRADLEY', 'system', 'to', 'control', 'the', 'equipment', 'manually', 'and', 'interface', 'to', 'it', 'using', 'RS-422', 'or', 'similar', 'connection', 'to', 'an', 'IOC', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'interface', 'will', 'be', 'presented', 'to', 'the', 'customer', 'in', 'a', 'web', 'browser', '.', 'The', 'interface', 'must', 'remain', 'consistent', 'among', 'various', 'web', 'browsers', 'and', 'be', 'intuitive', 'to', 'the', 'customer', '.', 'This', 'is', 'a', 'medium', 'priority', 'system', 'feature', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'equipment', 'shall', 'be', 'able', 'to', 'cope', 'with', 'relative', 'humidities', 'of', '100', '%', 'for', 'short', 'periods', ',', 'although', 'the', 'yearly', 'average', 'is', 'expected', 'to', 'be', '75', '%', '.', 'The', 'equipment', 'shall', 'also', 'cope', 'with', '95', '%', 'humidity', 'for', '30', 'days', 'in', 'the', 'year', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['numbering', 'plan', 'requirements', ';', 'numbering', 'plan', 'limitations', ';', 'types', 'of', 'numbers', ';', 'EIRENE', 'numbering', 'plan', ';', 'short', 'dialling', 'codes', ';', 'group', 'addresses', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0]"
"['The', 'ETCS', 'on', '-', 'board', 'shall', 'be', 'capable', 'of', 'receiving', 'information', 'about', 'pantograph', 'and', 'power', 'supply', 'from', 'the', 'trackside', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Direct', 'mode', 'shall', 'operate', 'in', 'simplex', 'mode', ',', 'a', 'radio', 'link', 'that', 'uses', 'a', 'single', 'frequency', 'for', 'alternate', 'transmission', 'and', 'reception', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['IOC', 'crates', 'in', 'the', 'Gemini', 'system', 'have', 'local', 'databases', '.', 'Under', 'the', 'Gemini', 'control', 'system', ',', 'it', 'is', 'expected', 'that', 'the', 'majority', 'of', 'subsystem', 'control', 'is', 'accomplished', 'through', 'these', 'databases', '.', 'The', 'following', 'commands', 'provide', 'access', 'to', 'those', 'databases', '.', 'LocateItem', 'If', 'the', 'IOC', 'local', 'database', 'contains', 'the', 'requested', 'item', ',', 'it', 'responds', 'with', 'an', 'identiﬁcation', 'sufﬁcient', 'for', 'establishing', 'a', 'route', 'to', 'that', 'item', '.', 'The', 'LocateItem', 'may', 'be', 'broadcast', 'through', 'the', 'IOC', 'network', ';', 'GetValue', 'The', 'value', 'of', 'the', 'speciﬁed', 'item', 'is', 'obtained', ';', 'PutValue', 'A', 'value', 'is', 'transmitted', 'for', 'the', 'speciﬁed', 'item', ';', 'StartStream', 'A', 'stream', 'of', 'data', 'is', 'transmitted', 'through', 'the', 'indicated', 'route', '.', 'The', 'IOC', 'system', 'continues', 'to', 'transmit', 'data', 'values', 'until', 'a', 'StopStream', 'command', 'is', 'received', ';', 'StopStream', 'The', 'indicated', 'data', 'stream', 'is', 'terminated', ';', 'SetEvent', 'An', 'event', 'is', 'established', 'as', 'a', 'monitor', 'of', 'some', 'database', 'entry', '.', 'Appropriate', 'changes', 'to', 'that', 'entry', 'are', 'to', 'result', 'in', 'the', 'indicated', 'event', 'being', 'transmitted', ';', 'ClearEvent', 'A', 'previously', 'set', 'event', 'is', 'terminated', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'be', 'protected', 'by', 'open', 'source', 'firewall', 'called', 'Firestarter', '.', 'http://www.fs-security.com/']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'should', 'have', 'the', 'ability', 'to', 'record', 'the', 'case', 'definition', 'for', 'a', 'health', 'event', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0]"
"['Laboratory', 'results', 'should', 'be', 'linked', 'to', 'laboratory', 'test', 'requests', ',', 'which', 'are', 'linked', 'to', 'subjects', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'captures', 'the', 'thump', 'impression', 'available', 'in', 'each', 'claim', 'form', ',', 'and', 'needs', 'to', 'compare', 'it', 'with', 'the', 'same', 'voucher', 'numbers', 'previous', 'visits', 'if', 'available', '.', 'If', 'the', 'thump', 'impression', 'are', 'mismatching', 'for', 'the', 'same', 'patient', '(', 'Client', '/', 'Partner', ')', 'on', 'same', 'voucher', 'the', 'system', 'would', 'automatically', 'make', 'a', 'count', 'on', 'it', '.', 'If', 'the', 'claim', 'from', 'same', 'VSP', 'having', 'more', 'than', 'two', 'times', 'of', 'Thump', 'Impression', 'mismatching', ',', 'then', 'the', 'system', 'should', 'automatically', 'produce', 'a', 'warning', 'message', 'and', 'the', 'same', 'time', 'the', 'system', 'should', 'In', '-', 'Activate', 'the', 'VSP', '.', 'The', 'authorized', 'user', 'can', 'alter', '/', 'amend', 'the', 'Claim', 'if', 'required', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 4, 4, 4, 0, 0, 0]"
"['The', 'THEMAS', 'system', 'shall', 'use', 'the', 'information', 'contained', 'in', 'the', 'initialization', 'data', 'file', 'to', 'determine', 'which', 'heating', 'and', 'cooling', 'units', 'are', 'part', 'of', 'the', 'THEMAS', 'system', '.', 'Ther', 'e', 'is', 'one', 'heating', 'and', 'cooling', 'unit', 'that', 'corresponds', 'to', 'one', 'thermostat', 'in', 'each', 'of', 'four', 'quadrants', 'on', 'each', 'of', 'three', 'floors', 'of', 'the', 'office', 'building', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Quite', 'apart', 'from', 'remote', 'observing', ',', 'remote', 'access', 'to', 'the', 'Gemini', '8', 'm', 'Telescopes', 'and', 'its', 'instruments', 'is', 'required', 'for', 'monitoring', 'and', 'diagnostic', 'purposes', '.', 'This', 'might', 'be', 'necessary', 'to', 'back', 'up', 'local', 'users', 'expertise', 'and', 'to', 'help', 'in', 'case', 'of', 'problems', '.', 'Remote', 'access', ',', 'in', 'this', 'case', ',', 'must', 'be', 'possible', 'from', 'the', 'Gemini', '8', 'm', 'Telescopes', 'base', 'facility', '.', 'Distributed', 'access', 'to', 'the', 'Gemini', '8', 'm', 'Telescopes', 'software', ',', 'once', 'implemented', '.', 'also', 'allows', ',', 'without', 'extra', 'requirements', ',', 'local', 'access', '(', 'at', 'the', 'Gemini', '8', 'm', 'Telescopes', 'site', ')', 'or', 'remote', 'access', '(', 'Gemini', '8', 'm', 'Telescopes', 'support', ',', 'base', ',', 'and', 'remote', 'operations', 'facilities', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Operational', 'radio', 'user', 'shall', 'be', 'protected', 'against', 'all', 'electrical', 'hazards', 'arising', 'from', 'the', 'mobile', 'equipment', 'as', 'defined', 'in', '[', 'EN', '50153', ']', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Development', 'Team', 'shall', 'utilize', 'established', 'open', 'source', 'frameworks', 'instead', 'of', 'proprietary', 'custom', 'components', 'wherever', 'appropriate', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Petrucci', ',', 'Steve', ',', '""', 'Cross', '-', 'Platform', 'Power', 'Tools', ',', 'Application', 'Developers', 'for', 'the', 'Macintosh', ',', 'Windows', ',', 'and', 'Windows', 'NT', '""', ',', 'Random', 'House', 'Electronic', 'Publishing', ',', '1993.Donald', 'Lewine,""POSIX', 'Programmer', ""'s"", 'Guide', '""', ',', ""O'Reilly"", '&', 'Associates', ',', 'Inc.', '1991', '.', 'W3C', 'Working', 'Draft', '""', 'Namespaces', 'in', 'XML', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Environmental', 'sample', 'data', 'should', 'include', 'information', 'about', 'the', 'collection', 'method', ',', 'location', '(', 'geocoded', 'if', 'possible', ')', 'from', 'which', 'the', 'sample', 'was', 'taken', ',', 'source', '(', 'e.g.', ',', 'rain', 'or', 'well', 'for', 'water', ',', 'radiation', 'release', ',', 'asbestos', ',', 'chair', 'or', 'desk', 'in', 'a', 'specified', 'location', ')', ',', 'nature', 'of', 'the', 'sample', '(', 'e.g.', ',', 'soil', ',', 'water', ',', 'air', ')', ',', 'quality', 'control', 'data', ',', 'collection', 'begin', 'and', 'end', 'date', 'and', 'time', 'for', 'air', 'samples', ',', 'and', 'original', 'volume', 'and', 'volume', 'of', 'concentrate', 'tested', 'for', 'water', 'samples', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Cab', 'radio', 'and', 'the', 'Driver', '’s', 'Safety', 'Device', 'may', 'be', 'connected', 'via', 'the', 'Train', 'Interface', 'Unit', '(', 'TIU', ')', 'or', 'may', 'be', 'connected', 'directly', 'by', 'means', 'of', 'a', 'nationally', 'determined', 'interface', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'functional', 'numbers', 'of', 'the', 'Shunting', 'Team', 'Members', ',', 'Maintenance', 'Team', 'Members', 'and', 'Train', 'Controller', '(', 'and', 'any', 'associated', 'MSISDN', 'numbers', ')', 'shall', 'be', 'stored', 'as', 'entries', 'in', 'the', 'routing', 'database', 'of', 'the', 'home', 'GSM', '-', 'R', 'network', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Administrator', 'clicks', 'button', 'or', 'link', 'to', 'initiate', 'login', 'process', ';', 'System', 'prompts', 'the', 'Administrator', 'for', 'email', 'and', 'password', ';', 'System', 'verifies', 'information', ';', 'System', 'creates', 'session', 'cookie', ';', 'System', 'displays', 'account', 'home', 'page', 'to', 'Administrator', '.']","[1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'supervised', 'speed', 'shall', 'not', 'be', 'shown', 'on', 'the', 'DMI', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Users', 'of', 'the', 'system', 'will', 'be', 'located', 'at', 'one', 'or', 'more', 'facilities', '.', 'These', 'are', 'referred', 'to', 'in', 'general', 'as', 'Gemini', '8', 'm', 'Telescopes', 'operations', 'facilities', '.', 'The', 'Gemini', '8', 'm', 'Telescopes', 'enclosure', 'and', 'Gemini', '8', 'm', 'Telescopes', 'control', 'facility', 'are', 'referred', 'to', 'collectively', 'as', 'the', 'Gemini', '8', 'm', 'Telescopes', 'site', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Fault', 'tolerance', '.', 'The', 'security', 'and', 'safety', 'of', 'the', 'system', 'should', 'be', 'guaranteed', 'even', 'in', 'the', 'event', 'of', 'failure', 'of', 'any', 'component', ',', 'including', 'the', 'higher', '-', 'level', 'software', ';', 'Redundancy', '.', 'Hardware', 'redundancy', 'is', 'a', 'not', 'requirement', 'of', 'the', 'Gemini', 'systems', '.', 'However', ',', 'the', 'ability', 'to', 'reconﬁgure', 'the', 'software', 'if', 'one', 'actuator', 'fails', 'is', 'desirable', '.', 'Data', 'redundancy', 'is', 'also', 'a', 'requirement', ',', 'to', 'prevent', 'a', 'single', 'failure', 'from', 'causing', 'the', 'loss', 'of', 'collected', 'data', '.', 'The', 'goal', 'is', 'to', 'minimize', 'the', 'effects', 'of', 'single', '-', 'point', 'errors', 'throughout', 'the', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'main', 'feature', 'of', 'the', 'system', 'will', 'be', 'a', 'search', 'engine', 'for', 'finding', 'the', 'location', 'of', 'torrents', 'and', 'streaming', 'sites', 'for', 'videos', 'on', 'the', 'internet', '.', 'The', 'user', 'can', 'specify', 'which', 'of', 'the', '2', 'or', 'both', 'to', 'look', 'for', '.', 'The', 'results', 'will', 'be', 'divided', 'into', 'the', 'types', 'that', 'were', 'specified', 'using', 'different', 'tabs', ',', 'and', 'then', 'the', 'results', 'will', 'be', 'orderable', 'by', 'different', 'categories', ',', 'such', 'as', 'name', ',', 'size', ',', 'site', ',', 'etc', '.', 'The', 'user', 'will', 'have', 'the', 'option', 'to', 'filter', 'out', 'videos', 'containing', 'certain', 'content', 'depending', 'on', 'age', 'restrictions', ',', 'for', 'example', 'adult', 'content', '.', 'In', 'addition', 'the', 'user', 'will', 'have', 'the', 'option', 'to', 'filter', 'out', 'or', 'only', 'search', 'certain', 'websites', ';', 'for', 'example', 'a', 'user', 'may', 'only', 'want', 'to', 'look', 'at', 'videos', 'on', 'YouTube', '.', 'They', 'will', 'have', 'the', 'facility', 'for', 'users', 'to', 'store', 'their', 'favorite', 'videos', ',', 'so', 'that', 'they', 'can', 'come', 'back', 'to', 'the', 'video', 'at', 'another', 'time', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'board', 'game', 'is', 'redraw', 'according', 'to', 'the', 'file', 'data', '.', 'The', 'player', 'statistics', 'are', 'set', 'to', 'the', 'player', 'statistics', 'of', 'the', 'file', 'data', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['It', 'is', 'oriented', 'toward', 'the', 'developers', 'of', 'control', 'and', 'data', 'acquisition', 'systems', ',', 'not', 'toward', 'the', 'science', 'user', 'of', 'the', 'Gemini', 'telescopes', '.', 'As', 'such', ',', 'it', 'logically', 'follows', 'the', 'Operational', 'Concepts', 'document', ',', 'which', 'addresses', 'the', 'control', 'of', 'the', 'Gemini', 'system', 'from', 'a', 'more', 'general', 'perspective', '.', 'The', 'impacts', 'of', 'the', 'science', 'requirements', ',', 'as', 'well', 'as', 'requirements', 'of', 'control', 'system', 'design', 'are', 'covered', 'in', 'this', 'document', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'Controls', 'Test', 'Plan', 'is', 'part', 'of', 'the', 'Gemini', 'Control', 'System', '.', 'This', 'plan', 'will', 'address', 'all', 'areas', 'of', 'testing', 'from', 'design', ',', 'acceptance', ',', 'commissioning', 'through', 'to', 'hand', '-', 'over', '.', 'The', 'objectives', 'and', 'requirements', 'of', 'this', 'plan', 'are', 'detailed', 'below', '.', 'MIL', '-', 'STD-1309C', ',', 'Deﬁnitions', 'of', 'terms', 'for', 'Test', ',', 'Measurement', 'and', 'Diagnostic', 'Equipment', ',', 'has', 'these', 'deﬁnitions', ':', 'Testability', ':', 'A', 'design', 'characteristic', 'which', 'allows', 'the', 'status', 'of', 'a', 'unit', 'to', 'be', 'conﬁdently', 'determined', 'in', 'a', 'timely', 'fashion', ';', 'Built', '-', 'in', '-', 'test', ':', 'An', 'integral', 'capability', 'of', 'the', 'mission', 'equipment', 'which', 'provides', 'an', 'onboard', ',', 'automated', 'test', 'capability', 'to', 'detect', ',', 'diagnose', ',', 'or', 'isolate', 'system', 'failures', '.', 'The', 'fault', 'detection', 'and', ',', 'possibly', ',', 'isolation', 'capability', 'is', 'used', 'for', 'periodic', 'or', 'continuous', 'monitoring', 'of', 'a', 'system', '’s', 'operational', 'health', ',', 'and', 'for', 'observation', 'and', ',', 'possibly', ',', 'diagnosis', 'as', 'a', 'prelude', 'to', 'maintenance', 'action', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
