tokens,tags
"['The', 'user', 'interfaces', 'should', 'be', 'designed', 'to', 'make', 'them', 'user', '', 'intuitive', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'user', 'interfaces', 'of', 'the', 'system', 'should', 'comply', 'with', 'Standard', 'ISO', '9241', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['ICT', 'accessibility', ':', 'ISO', '9241', '', '20', 'shall', 'be', 'the', 'standard', 'for', 'guidance', 'on', 'ICT', 'accessibility', '.', 'Application', 'user', 'interfaces', 'to', 'meet', 'its', 'requirements', 'and', 'recommendations', '.', 'Software', 'accessibility', 'ISO', '9241', '', '171', 'shall', 'be', 'the', 'standard', 'for', 'guidance', 'on', 'software', 'accessibility', '.', 'User', 'interfaces', 'should', 'meet', 'its', 'requirements', 'and', 'recommendations', '.', 'Content', 'accessibility', 'WCAG', '1.0', 'shall', 'be', 'the', 'standard', 'used', 'for', 'guidance', 'on', 'content', 'accessibility', '.', 'The', 'application', 'logo', 'to', 'be', 'available', 'on', 'all', 'pages', 'as', 'a', 'link', 'to', 'the', 'home', 'page', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Providing', 'text', 'equivalents', 'for', 'non', '', 'text', 'media', 'objects', ':', 'All', 'non', '', 'text', 'media', 'objects', ',', 'such', 'as', 'graphical', 'images', 'or', 'video', ',', 'should', 'be', 'provided', 'with', 'alternative', 'equivalent', 'textual', 'descriptions', 'and/or', 'with', 'equivalent', 'text', '', 'based', 'functionality', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Making', 'navigation', 'self', '', 'descriptive', ':', 'Navigation', 'should', 'be', 'designed', 'to', 'help', 'users', 'understand', 'where', 'they', 'are', ',', 'where', 'they', 'have', 'been', 'and', 'where', 'they', 'can', 'go', 'next', '.', 'General', 'guidance', 'on', 'achieving', 'self', '', 'descriptiveness', 'is', 'given', 'in', 'ISO', '9241', '', '110', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Showing', 'users', 'where', 'they', 'are', ':', 'Each', 'presentation', 'segment', '(', 'page', 'or', 'window', ')', 'should', 'provide', 'the', 'user', 'with', 'a', 'clear', 'and', 'sufficient', 'indication', 'of', 'where', 'he', 'or', 'she', 'is', 'in', 'the', 'navigation', 'structure', 'and', 'of', 'the', 'current', 'segment', 'position', 'with', 'respect', 'to', 'the', 'overall', 'structure', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Offering', 'alternative', 'access', 'paths', ':', 'Alternative', 'access', 'paths', 'for', 'navigating', 'to', 'a', 'specific', 'unit', 'of', 'content', 'should', 'be', 'offered', 'to', 'support', 'different', 'navigation', 'strategies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Minimizing', 'navigation', 'effort', ':', 'The', 'number', 'of', 'navigation', 'steps', 'needed', 'to', 'reach', 'a', 'certain', 'piece', 'of', 'content', 'should', 'be', 'minimized', 'as', 'long', 'as', 'different', 'mental', 'models', ',', 'navigation', 'strategies', 'and', 'tasks', 'of', 'the', 'user', 'are', 'taken', 'into', 'account', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Splash', 'screens', 'should', 'be', 'avoided', 'unless', 'they', 'provide', 'useful', 'content', 'or', 'feedback', 'about', 'the', 'application', 'state', 'to', 'the', 'user', '.', 'If', 'a', 'splash', 'screen', 'is', 'used', ',', 'a', 'navigation', 'option', 'to', 'skip', 'it', 'should', 'be', 'offered', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Avoiding', 'opening', 'unnecessary', 'windows', ':', 'Additional', 'windows', 'such', 'as', 'new', 'browser', 'windows', 'or', 'pop', '', 'up', 'windows', 'should', 'only', 'be', 'opened', 'if', 'this', 'supports', 'the', 'user', '’s', 'task', '.', 'Opening', 'new', 'windows', 'can', 'distract', ',', 'confuse', 'or', 'impede', 'users', 'for', 'a', 'variety', 'of', 'reasons', '.', 'They', 'can', 'superimpose', 'the', 'primary', 'window', ',', 'hiding', 'relevant', 'information', '.', 'They', 'could', 'make', 'it', 'cognitively', 'more', 'difficult', 'to', 'understand', 'the', 'navigation', 'structure', 'with', 'negative', 'effects', 'on', 'both', 'usability', 'and', 'accessibility', '.', 'They', 'also', 'require', 'additional', 'user', 'actions', 'for', 'closing', 'unwanted', 'windows', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Vertical', 'scrolling', 'should', 'be', 'minimized', '.', 'This', 'may', 'be', 'done', 'by', 'placing', 'important', 'information', 'at', 'the', 'top', 'and', 'providing', 'links', 'to', 'information', 'that', 'is', 'further', 'down', 'the', 'page', '.', 'Horizontal', 'scrolling', 'should', 'be', 'avoided', 'wherever', 'possible', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Designing', 'for', 'input', 'device', 'independence', ':', 'User', 'interfaces', 'should', 'be', 'designed', 'to', 'allow', 'activation', 'of', 'controls', 'by', 'a', 'variety', 'of', 'input', 'devices', '.', 'The', 'ability', 'to', 'choose', 'between', 'different', 'input', 'devices', 'for', 'activating', 'controls', 'such', 'as', 'links', ',', 'fields', 'and', 'buttons', 'is', 'important', 'both', 'for', 'users', 'who', 'prefer', 'a', 'certain', 'input', 'mode', ',', 'mobile', 'users', 'and', 'users', 'with', 'disabilities', '.', 'In', 'general', ',', 'device', 'independence', 'can', 'be', 'achieved', 'if', 'the', 'functionality', 'is', 'operable', 'via', 'a', 'keyboard', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Making', 'user', 'interfaces', 'robust', ':', 'User', 'interfaces', 'should', 'be', 'designed', 'to', 'be', 'as', 'robust', 'as', 'possible', 'in', 'the', 'face', 'of', 'changing', 'technology', '.', 'This', 'encompasses', 'being', 'able', 'to', 'present', 'content', 'containing', 'newer', 'technologies', 'by', 'older', 'user', 'agents', 'as', 'well', 'as', 'designing', 'content', 'to', 'be', 'usable', 'with', 'future', 'technologies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Acceptable', 'opening', '/', 'download', 'times', ':', 'Application', 'pages', 'should', 'be', 'designed', 'and', 'implemented', 'so', 'that', 'there', 'are', 'acceptable', 'opening', 'times', 'and', 'download', 'times', 'for', 'the', 'expected', 'range', 'of', 'technical', 'contexts', 'of', 'use', '(', 'e.g.', 'bandwidth', 'between', 'the', 'application', 'and', 'the', 'user', ')', '.', 'This', 'is', 'particularly', 'important', 'for', 'frequently', 'accessed', 'pages', 'or', 'pages', 'that', 'are', 'important', 'for', 'user', 'navigation', 'and', 'exploration', ',', 'such', 'as', 'the', 'home', 'page', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Minimizing', 'user', 'errors', ':', 'Potential', 'user', 'errors', 'as', 'well', 'as', 'the', 'effort', 'needed', 'to', 'recover', 'from', 'errors', 'should', 'be', 'minimized', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Providing', 'clear', 'error', 'messages', ':', 'The', 'content', 'of', 'error', 'messages', 'shown', 'on', 'the', 'pages', 'or', 'special', 'error', 'pages', 'should', 'clearly', 'state', 'the', 'reason', 'why', 'the', 'error', 'occurred', 'and', ',', 'if', 'possible', ',', 'actions', 'the', 'user', 'can', 'take', 'to', 'resolve', 'the', 'error', '.', 'Users', 'expect', 'error', 'messages', 'to', 'be', 'in', 'the', 'same', 'language', 'as', 'the', 'user', 'interface', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Using', 'appropriate', 'formats', ',', 'units', 'of', 'measurement', 'or', 'currency', ':', 'When', 'designing', 'user', 'interfaces', 'for', 'use', 'by', 'diverse', 'groups', ',', 'input', 'and', 'output', 'of', 'information', 'elements', 'such', 'as', 'currency', ',', 'units', 'of', 'measurement', ',', 'temperatures', ',', 'date', 'and', 'time', ',', 'phone', 'numbers', ',', 'address', 'or', 'postal', 'codes', 'should', 'be', 'designed', 'so', 'that', 'they', 'are', 'usable', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Making', 'text', 'resizable', 'by', 'the', 'user', ':', 'Text', 'should', 'be', 'able', 'to', 'be', 'resized', 'by', 'the', 'user', ',', 'using', 'functions', 'provided', 'by', 'the', 'user', 'agent', 'or', 'other', 'appropriate', 'means', 'i.e.', 'see', 'ISO', '9241', '', '171', '.']","[3, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Text', 'quality', ':', 'The', 'quality', 'of', 'textual', 'content', 'with', 'respect', 'to', 'spelling', 'and', 'grammar', 'should', 'be', 'sufficient', 'so', 'as', 'not', 'to', 'impede', 'readability', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Writing', 'style', ':', 'The', 'reading', 'and', 'understanding', 'of', 'the', 'textual', 'content', 'on', 'the', 'screen', 'should', 'be', 'supported', 'by', 'suitable', 'means', ',', 'including', 'the', 'use', 'of', 'short', 'sentences', ',', 'the', 'division', 'of', 'the', 'text', 'into', 'shorter', 'chunks', 'or', 'the', 'presentation', 'of', 'content', 'items', 'in', 'the', 'form', 'of', 'bullet', 'points', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Supporting', 'text', 'skimming', ':', 'Fast', 'skimming', 'of', 'text', 'should', 'be', 'supported', 'by', 'the', 'provision', 'of', 'clear', 'links', ',', 'bulleted', 'lists', ',', 'highlighted', 'keywords', ',', 'logical', 'headings', ',', 'and', 'short', 'phrases', 'and', 'sentences', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Readability', 'of', 'text', ':', 'Text', 'presented', 'on', 'the', 'pages', 'should', 'be', 'readable', 'taking', 'into', 'account', 'the', 'expected', 'display', 'characteristics', 'and', 'spatial', 'arrangement', '.', 'ISO', '9241', '', '303', 'shall', 'be', 'consulted', 'for', 'screen', 'text', 'legibility', 'requirements', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Distinguishable', 'within', '', 'page', 'links', ':', 'Within', '', 'page', 'links', 'should', 'be', 'clearly', 'distinguishable', 'from', 'other', 'links', 'that', 'lead', 'to', 'a', 'different', 'page', '.', 'EX', '.', 'Within', '', 'page', 'links', 'are', 'shown', 'with', 'dashed', 'rather', 'than', 'solid', 'underlines']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Avoiding', 'link', 'overload', ':', 'Text', 'pages', 'containing', 'large', 'proportions', 'of', 'links', 'should', 'be', 'formatted', 'so', 'that', 'the', 'presence', 'of', 'links', 'does', 'not', 'impede', 'the', 'readability', 'of', 'the', 'text', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Using', 'familiar', 'terminology', 'for', 'navigation', 'links', ':', 'Navigation', 'links', '—', 'particularly', 'links', 'representing', 'the', 'main', 'navigation', 'structure', '—', 'should', 'be', 'labelled', 'with', 'terms', 'that', 'are', 'familiar', 'to', 'the', 'user', ',', 'based', 'on', 'his', '/', 'her', 'general', 'knowledge', ',', 'prior', 'experience', 'in', 'the', 'application', 'domain', 'or', 'experience', 'of', 'using', 'other', 'systems', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Using', 'descriptive', 'link', 'labels', ':', 'The', 'target', 'or', 'purpose', 'of', 'a', 'link', 'should', 'be', 'directly', 'indicated', 'by', 'its', 'label', ',', 'avoiding', 'generic', 'labels', 'such', 'as', '“', 'go', '”', 'or', '“', 'click', 'here', '”', 'except', 'where', 'the', 'purpose', 'of', 'the', 'link', 'is', 'clear', 'from', 'its', 'context', 'on', 'the', 'page', 'or', 'the', 'labels', 'have', 'commonly', 'understood', 'semantics', 'in', 'the', 'particular', 'application', 'domain', '.', 'Using', 'appropriate', 'terminology', 'specific', 'to', 'the', 'user', '’s', 'tasks', 'and', 'information', 'needs', 'is', 'important', 'for', 'making', 'the', 'content', 'easy', 'to', 'understand', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Marking', 'links', 'opening', 'new', 'windows', ':', 'Links', 'that', 'open', 'new', 'browser', 'windows', 'or', 'pop', '', 'up', 'windows', 'should', 'be', 'clearly', 'marked', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Distinguishing', 'navigation', 'links', 'from', 'controls', ':', 'Navigation', 'links', 'should', 'be', 'clearly', 'distinguishable', 'from', 'controls', 'activating', 'some', 'action', '.', 'Typical', 'action', 'types', 'in', 'user', 'interfaces', 'include', 'manipulating', 'application', 'data', ',', 'performing', 'searches', ',', 'communication', 'actions', ',', 'such', 'as', 'opening', 'a', 'new', 'e', '', 'mail', 'window', 'or', 'starting', 'a', 'chat', 'function', ',', 'and', 'presentation', '', 'related', 'actions', ',', 'such', 'as', 'sorting', 'a', 'list', 'of', 'search', 'results', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Providing', 'printable', 'document', 'versions', ':', 'If', 'a', 'document', 'is', 'either', 'too', 'long', ',', 'dispersed', 'over', 'several', 'pages', 'or', 'in', 'a', 'specific', 'layout', 'that', 'is', 'not', 'suitable', 'for', 'online', 'reading', ',', 'a', 'printer', '', 'friendly', 'version', 'of', 'the', 'document', 'should', 'be', 'provided', 'that', 'prints', 'the', 'content', 'in', 'a', 'form', 'acceptable', 'to', 'the', 'user', '(', 'e.g.', 'in', 'the', 'expected', 'layout', ',', 'paper', 'format', ',', 'or', 'orientation', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Use', 'of', '“', 'white', 'space', '”', ':', '“', 'White', 'space', '”', 'on', 'a', 'page', 'i.e.', 'space', 'filled', 'only', 'with', 'the', 'background', 'color', 'should', 'be', 'used', 'in', 'such', 'a', 'way', 'that', 'it', 'does', 'not', 'impair', 'the', 'visual', 'skimming', 'of', 'the', 'page', '.', 'While', 'white', 'space', 'is', 'an', 'important', 'means', 'of', 'visually', 'organizing', 'the', 'different', 'content', 'elements', 'on', 'a', 'page', ',', 'if', 'the', 'distance', 'between', 'the', 'blocks', 'of', 'information', 'displayed', 'becomes', 'too', 'large', ',', 'rapid', 'skimming', 'of', 'the', 'page', 'can', 'be', 'impeded', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Selecting', 'appropriate', 'page', 'lengths', 'The', 'length', 'of', 'a', 'page', 'should', 'be', 'selected', 'so', 'as', 'to', 'support', 'the', 'primary', 'purpose', 'and', 'use', 'of', 'the', 'page', '.', 'Short', 'pages', 'are', 'generally', 'more', 'appropriate', 'for', 'homepages', ',', 'navigation', 'pages', ',', 'or', 'overview', 'pages', 'that', 'need', 'to', 'be', 'read', 'quickly', '.', 'Longer', 'pages', 'can', 'be', 'more', 'appropriate', 'when', 'users', 'want', 'to', 'read', 'the', 'content', 'without', 'interruptions', 'or', 'when', 'the', 'page', 'needs', 'to', 'match', 'a', 'paper', 'counterpart', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Using', 'colour', ':', 'Colour', 'should', 'be', 'used', 'with', 'care', ',', 'taking', 'into', 'account', 'human', 'capabilities', 'and', 'restrictions', 'in', 'perceiving', 'colour', ',', 'and', 'not', 'as', 'the', 'only', 'means', 'of', 'conveying', 'information', '.', 'Color', 'should', 'never', 'be', 'the', 'only', 'means', 'of', 'coding', '.', 'Some', 'users', 'may', 'have', 'difficulties', 'in', 'perceiving', 'certain', 'colors', 'or', 'color', 'combinations', '(', 'color', '', 'blindness', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Using', 'frames', 'with', 'care', ':', 'If', 'frames', 'are', 'used', ',', 'care', 'should', 'be', 'taken', 'to', 'avoid', 'possible', 'problems', ',', 'for', 'example', ',', 'those', 'involving', 'the', 'use', 'of', 'the', 'back', 'button', ',', 'bookmarking', 'of', 'pages', ',', 'or', 'scrolling', 'of', 'information', '.', 'When', 'frames', 'are', 'used', ',', 'it', 'is', 'important', 'to', 'title', 'each', 'frame', ',', 'and', 'to', 'describe', 'its', 'purpose', 'and', 'how', 'frames', 'relate', 'to', 'one', 'another', 'other', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Providing', 'alternatives', 'to', 'frame', '', 'based', 'presentation', ':', 'If', 'frames', 'are', 'used', ',', 'an', 'alternative', 'way', 'of', 'presenting', 'relevant', 'information', 'without', 'frames', 'should', 'be', 'provided', '.', 'Providing', 'alternative', 'text', '', 'only', 'pages', ':', 'When', 'style', 'sheets', 'and/or', 'frames', 'are', 'turned', 'off', 'it', 'should', 'be', 'possible', 'for', 'the', 'user', 'to', 'read', 'and', 'understand', 'the', 'page', ';', 'alternatively', ',', 'the', 'user', 'should', 'be', 'provided', 'with', 'an', 'equivalent', 'alternative', 'text', '', 'only', 'page', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Consistent', 'page', 'layout', ':', 'Pages', 'should', 'be', 'designed', 'using', 'consistent', 'layout', 'schemes', ',', 'supporting', 'the', 'user', 'in', 'finding', 'similar', 'information', 'at', 'the', 'same', 'position', 'on', 'different', 'pages', '.', 'Overall', 'layout', 'schemes', 'apply', 'to', 'all', 'pages', 'and', 'are', 'preferable', 'when', 'all', 'pages', 'have', 'a', 'similar', 'structure', '.', 'Frequently', ',', 'however', ',', 'different', 'pages', 'have', 'different', 'purposes', 'and', 'types', 'of', 'content', '.', 'In', 'such', 'cases', ',', 'pages', 'can', 'usually', 'be', 'grouped', 'in', 'different', 'categories', ',', 'using', 'one', 'layout', 'scheme', 'for', 'each', 'category', 'consistently', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Placing', 'title', 'information', 'consistently', ':', 'Page', 'titles', 'should', 'be', 'placed', 'in', 'a', 'consistent', 'location', 'on', 'the', 'different', 'pages', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
