tokens,IOB_tag
"['addition', ',', 'the', 'system', 'must', 'control', 'support', '-', 'site', 'observe', 'mode', '.', 'the']","['O', 'O', 'O', 'B-class', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['determination', 'shall', 'be', 'issue', 'condition', 'temperature', '.', '.', 'Valid']","['O', 'O', 'O', 'O', 'O', 'I-class', 'O', 'O', 'O']"
"['.', 'support', 'Gemini', 'than', 'simple', 'raster', 'possible', 'be', 'not', 'will', 'functionality', 'complicated', 'more', 'that', 'mean', 'not', 'do', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['train', 'shall', ',', 'as', 'a', 'minimum', ',', 'be', 'supervise', 'to', 'a', 'ceiling', 'speed', ';', 'distance', '.', 'shall', 'be', 'have', 'the', 'possibility', 'to', 'confirm', 'that', 'shall', 'the', 'ahead', 'of', 'he', 'until', 'the', 'end', 'track', 'driver', 'the', ',', 'show', 'on', 'the', 'DMI', 'unless', 'select', 'by', 'the', 'driver', '.', 'on']","['B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O']"
"['change', 'description', ',', 'a', ':', 'customer', ';', 'buy', 'to', 'customer', 'for', 'item', 'flag', 'ready', 'when', 'and', ',', 'price', ',', 'picture', 'task', 'Store', '.', 'compatibility']","['O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'B-class', 'B-attr', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'B-attr', 'O', 'O', 'O', 'O']"
"[';', 'the', 'view', 'Administrator', 'on', '.', 'system', 'the', 'of', 'out', 'log', 'be', 'Register']","['O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['control', 'shall', 'allow', 'simultaneous', 'operation', 'of', 'up', 'to', 'six', 'software', '.', 'node', 'monitoring', ',', 'locally', 'or', 'remotely', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'I-class', 'O', 'B-attr', 'O', 'B-attr', 'O', 'O']"
"['storage', 'be', 'PV', 'through', 'be', 'line', 'data', 'reduction', 'include', 'ADAM', ',', 'IRAF', ',', 'Midas', ',', 'IDL', 'and', 'Khoros', ';', 'Quick', '-', 'look', 'analysis', 'will', 'and', '-', 'transport', 'astronomical', 'catalog', 'available', 'on', 'the', 'Gemini', 'system', 'be', 'describe', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['other', 'process', 'that', 'help', 'the', 'monitor', 'temperature', 'function', 'be', ':', 'cool', 'do', 'status', 'all', 'function', 'or', 'it', 'generate', 'a', 'heating', '/', 'cool', 'signal', 'to', 'turn', 'on', '/', 'Reports', 'off', 'unit', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'I-class', 'O', 'B-attr', 'O', 'I-class', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'I-class', 'O', 'B-class', 'O', 'O']"
"['function', 'provide', 'by', 'national', 'system', '(', 'STM', ')', 'in', 'co', '-', 'operation', 'on', 'national', 'a', '.', '/', 'ETCS', 'application', 'level', '3', ',', 'ERTMS', '2', '1', 'and', '0', ',', 'train', 'equip', ',', 'with', 'equip', 'line', 'train']","['I-class', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'I-attr', 'I-attr', 'I-attr', 'I-attr', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'B-class', 'B-class']"
"['.', 'investigation', 'the', 'of', 'focus', 'the', 'be', 'that', 'agent', 'the', 'with', 'infect', 'not', 'be', 'but', ',', 'case', 'the', 'subject', 'Contact', 'have', 'OM', 'another', 'of', 'resident', 'the', 'be', 'but', 'jurisdiction', 'one', 'in', 'travel', 'during', 'ill', 'become', 'person', 'a', 'if', ',', 'example', 'for']","['O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O']"
"['train', 'speed', 'information', 'shall', 'at', 'or', 'below', 'a', 'speed', 'specify', 'be', 'to', 'accord', ')', 'be', 'possible', 'to', 'drive', 'the', 'train', 'backwards', 'in', 'a', 'supervised', 'way', '(', 'speed', 'and', 'distance', 'it', 'use', 'to', 'possible', 'isolate', 'the', 'ETCS', 'trainborne', 'equipment', 'on', 'without', 'traction', ')', 'with', 'an', 'in', '-', 'operative', 'unit(s', 'unit', 'traction', 'multiple', 'enter', ',', 'recieve', 'or', 'indicate', 'to', 'the', 'driver', '.', 'it']","['B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'I-class', 'I-class', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O']"
"['.', ')', 'vaccination', 'smallpox', ',', 'i.e.', 'exam', 'specimen', 'prophylaxis', 'plan', 'a', 'of', 'because', 'quarantine', 'or', 'isolate', 'be', 'who', 'individual', 'expose', 'and', 'case', 'about', 'collect', 'be', 'should', 'datum', 'monitoring']","['O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'B-class', 'O', 'O', 'O', 'O', 'I-attr', 'B-attr']"
"['addition', ',', 'when', 'design', 'ISO', 'multimedia', 'presentation', ',', 'the', 'design', 'principle', 'and', 'recommendation', 'describe', 'information', '-', 'role', 'accessibility', 'of', 'the', 'application', 'or', 'to', 'a', 'landmark', 'page', 'page', 'that', 'easy', 'to', 'recognize', 'for', 'the', 'user', '.', 'provide']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O']"
"['be', 'urge', 'to', 'review', 'the', 'baseline', 'tag', ',', 'adopt', 'they', 'where', ',', 'you', 'can', 'not', 'your', 'propose', 'tag', 'to', 'a', 'Community', 'of', 'Interest', '(', 'COI', ')', 'and', 'provide', 'amplify', 'information', 'for', 'all', 'submit', 'both', 'may', ',', 'reuse', 'an', 'exist', 'specification', '(', 'a.k.a', '.', 'document']","['O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O']"
"['heating', '/', 'cool', 'unit', 'have', 'no', 'real', 'status', 'time', 'when', 'send', 'these', 'status', 'to', 'the', 'themas', 'system', '.', 'the']","['B-class', 'I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'I-attr', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O']"
"['the', 'statement']","['O', 'O']"
"['the', 'train', 'start', 'reverse', 'the', 'MA', 'shall', 'be', 'cancel', '.', 'equip', 'if']","['O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2', ':', 'LO', '=', 'LT']","['O', 'O', 'O', 'O', 'O']"
"['.', 'second', '2', 'than', 'less', 'in', 'charge', 'shipping', 'acquire', 'to', 'able', 'you', 'in', 'all', 'datum', 'shortest', ""'s"", 'Dijkstra', 'via', 'search', 'perform', 'shall', 'path', 'system', '.', '%', '99.99', 'of', 'availability', 'an', 'have', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['common', 'command', 'be', 'describe', 'in', 'Section', '5.3', 'on', 'page', '5', '-', '2', '.', 'perform', 'be', 'command', 'ﬂow', 'typically', '2', 'time', 'per', 'night', ')', '.', 'thus']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['relevant', 'example', 'of', 'such', 'a', 'package', 'maintenance', '8', 'information', 'to', 'the', 'Gemini', '8', 'm', 'Telescopes', 'system', 'have', 'internal', ',', 'communication', 'be', 'in', 'itself', 'a', 'distribute', 'telescope', 'system', 'and', 'need', 'instrument', 'of', 'number', 'various', 'piece', 'of', 'equipment', 'should', 'be', 'keep', '.', 'be']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'operation', 'remote', 'permit', 'to', 'develop', 'be', 'be', 'software', 'all', ':', 'be', 'operation', 'remote', 'support', 'for', 'should', 'no', 'conceptual', 'difference', 'and', 'site', '-', 'on', 'both', 'work', 'should', 'facility', 'observe', 'all', ';', 'remotely', 'and', 'site', '-', 'on', 'work', 'software', 'between', 'requirement', 'off', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'fraud', 'against', 'all', 'record', '1000', 'restore', '.', 'second', '2', 'than', 'less', 'in', 'card', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['beep', 'shall', 'have', 'a', 'three', '-', 'quarter', 'second', 'duration', 'supervisor', 'the', 'process', ',', 'system', 'detect', 'a', 'request', 'for', 'an', 'alarm', ',', 'this', 'process', 'shall', 'detect', 'which', 'this', 'of', 'the']","['B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['system', 'have', 'high', 'security', 'feature', 'final', 'second', ';', 'consultation', 'slip', 'should', 'contain', 'the', 'bar', 'code', 'of', 'the', 'Voucher', 'with', 'two', 'identification', 'one', 'for', 'the', 'client', 'and', 'the', 'other', 'for', 'the', 'partner', ';', 'the', 'first', 'tear', 'for', 'the', 'first', 'as', 'far', 'as', 'the', 'will', 'be', 'a', 'provision', 'to', 'create', 'a', 'minimum', 'quantity', 'of', 'voucher', 'at', 'one', 'time', '(', 'such', 'minimum', 'number', 'will', 'be', 'decide', 'by', 'the', 'management', 'team', ')', ';', 'once', 'create', 'the', 'sale', ';', 'authorized', 'user', 'access', 'to', 'the', 'system', ',', 'include', 'all', 'the', 'module', ',', 'sub', '-', 'module', 'and', 'even', 'at', 'the', 'screen', 'level', '.', 'the']","['B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'I-class', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'B-class', 'O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ETCS', 'on', '-', 'board', 'combination', 'the', 'of', 'closing', 'power', 'supply', '.', 'the']","['B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O']"
"['.', 'delay', 'and', 'checking', 'minimal', 'observing', 'with', 'and', 'accept', 'be', 'command', 'all', 'where', 'through”mode', 'pass', 'transmit', 'be', 'the', 'primary', 'datum', 'science', 'sound', 'provide', 'of', 'mean', 'good', 'the', 'be', 'it', 'as', ',', 'telescope', 'Gemini', 'the', 'with', 'use', 'mode', 'observation', '""', 'while', 'a', 'operate', 'priority', 'top', 'a', 'clearly', 'be', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['on', 'shall', 'be', 'possible', ',', 'to', 'allow', 'the', 'also', 'information', 'send', 'to', 'shall', 'be', 'capable', 'of', 'receive', 'track', 'description', 'from', 'the', 'trackside', '.', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'B-class', 'O', 'O']"
"['subsystem', 'return', 'its', 'version', 'identiﬁcation', 'as', 'a', 'string', 'value', ';', 'Getstatus', '.', 'the']","['B-attr', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', ']', '568', ',', '558', 'UIC', '[', 'Fiches', 'UIC', 'and', 'the', 'Driver', '’s', 'be', 'may', 'or', ')', 'TIU', '(', 'Unit', 'the', 'Interface', 'the', 'via', 'connect', 'be', 'may', 'Device', 'Safety', 'Train', 'connect', 'of', 'the', 'of', 'specification', 'the', 'with', 'comply', 'should', 'interface', 'Address', 'Public', 'the', ',', 'implement', 'if', ')', 'M', 'the', 'UIC', 'Fiche', '[', 'with', 'comply', 'should', 'interface', 'UIC', 'the', ',', 'specification', 'implement', ')', 'o', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Code', '(', '2', 'Digit', ')', 'Example', ':', 'p001', ';', 'Group', 'Batch', '(', '.', '3', ')', 'each', 'group', 'batch', 'have', 'a', 'batch', 'of', '100', 'Batches', 'Example', ':', 'gp0001', 'Digit', 'code', 'security', '–', 'sub', '-', 'element', 'to', 'get', 'the', 'batch', 'number', ',', 'voucher', 'number', ',', 'and', 'the', 'project', 'code', '.', 'project']","['I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'B-attr']"
"['.', 'precedence', 'take', 'shall', 'Mobile', 'EMC', '515', 'en', 'of', 'range', 'the', 'for', ']', ']', '35', '[', 'Index', ',', '515', '301', 'en', '[', 'in', 'GSM', 'frequency', 'define', 'in', '[', 'by', 'define', 'level', 'emission', 'the', 'where', '301', ')', '(']","['O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O']"
"['observation', 'be', 'perform', 'through', 'a', 'preplanned', 'operation', 'star', 'and', ',', 'system', 'operate', 'via', 'a', 'sequence', 'of', 'command', '.', 'this']","['B-class', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'team', 'instrument', 'visitor', 'the', 'and', 'Gemini', 'of', 'that', 'the', 'instrument', 'for', '(', 'instrument', 'visitor', 'the', 'of', 'those', 'with', 'component', 'other', 'system', 'the', 'of', 'motion', 'coordinated', 'particular', 'in']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'I-class', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O']"
"['consist', 'of', 'a', 'set', 'of', 'hardware', 'and', 'software', 'component', 'from', 'which', 'a', 'control', 'system', 'Input', ""'"", 'Output', '.', 'provide', 'access', 'to', 'other', 'I', '/', 'o', 'bus', 'that', 'such', 'GPIB', ';', 'LAN', 'Local', 'area', 'network', '.', 'this']","['O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'level', 'c.test', 'level', ';', ')', 'observing', '-', 'non', '(', 'daylight', 'during', 'level', 'maintenance', 'at', 'hour', 'be', 'operation', 'use', 'during', 'particularly', 'but', ',', 'level', 'any', 'at']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O']"
"['in', 'Police', 'Stations', 'connect', 'on', 'low', '-', 'bandwidth', 'even', 'the', 'should', 'be', 'implement', 'use', 'Service', 'Oriented', 'Architecture', '(', 'system', '.', 'performance', 'have', 'system', 'should', 'work', 'even', 'in', 'an', 'offline', 'mode', 'satisfactory', 'with', 'critical', 'functionality', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['shall', 'be', 'possible', 'to', '""', 'shunting', '.', 'from', 'driver', 'select', 'exit', 'from', 'shunt', '.', 'the', 'Partial']","['O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class']"
"['train', 'datum', 'shall', 'be', 'offer', 'to', 'the', 'driver', 'to', 'be', 'confirm', 'when', 'Data', 'by', 'operative', 'stm', 'to', 'of', 'driver', 'identification', 'and', 'the', 'selection', 'entry', 'of', 'language', 'shall', 'be', 'possible', '.', 'the']","['I-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O']"
"['system', 'the', 'access', 'to', 'able', 'be', 'must', 'administrator']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class']"
"['the', 'train', 'train', 'from', 'transition', 'a', 'be', 'equip', 'with', 'two', 'operational', 'there', 'shall', 'be', 'no', 'performance', 'penalty', 'as', 'a', 'result', 'of', 'the', '.', 'the']","['O', 'B-class', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'to', 'indicate', 'whether', 'that', 'unit', 'be', 'to', 'be', 'turn', 'on', 'or', 'off', '.', 'flag', 'Approved']","['O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O']"
"[':', 'interface', 'air', 'concern', 'this', 'interface', 'be', 'Applications', 'EIRENE', '-', 'MT', '-', 'GSM', ')', ':', '3', ')', 'o', '(']","['O', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'I-class', 'I-class', 'I-class', 'I-class', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O']"
['='],['O']
"[';', '.', 'b2', ';', ""'s"", 'Person', 'Sales', 'recognize', 'system']","['O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O']"
"['M', ')', 'in', 'receiver', 'location', '(', '.', 'the']","['O', 'O', 'O', 'B-class', 'B-attr', 'O', 'O', 'O']"
"['trip', 'shall', 'on', 'the', 'DMI', '.', 'the']","['I-class', 'O', 'O', 'O', 'B-class', 'O', 'O']"
"['be', '15', 'cat', 'at', 'the', 'APS', 'with', 'most', 'cat', 'responsible', 'for', 'a', 'single', 'sector', '(', '2', 'beamline', ')', '.', ',', 'some', 'new', 'record', 'to', 'home', 'institution', '.', 'the']","['O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O']"
"['.', ',', 'field', 'and', 'button', 'be', 'important', 'both', 'for', 'link', 'user', 'prefer', 'a', 'certain', 'input', 'mode', ',', 'mobile', 'user', 'who', 'and', 'as', 'control', 'control', 'by', 'a', 'variety', 'of', 'input', 'device', '.', 'such', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Weborder', 'with', 'browser', 'web', 'a', 'via', 'system', 'weborder', ';', 'the', 'to', 'able', 'be', 'must', 'administrator']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class']"
"['IOC', 'system', 'continue', 'to', 'the', 'transmit', 'value', 'until', 'a', 'StopStream', 'command', 'be', 'receive', ';', 'data', 'through', 'transmit', 'be', 'item', 'be', 'obtain', ';', 'PutValue', 'a', 'value', 'be', 'transmit', 'for', 'the', 'speciﬁed', 'item', ';', 'StartStream', 'a', 'stream', 'of', 'datum', 'StopStream', 'speciﬁed', 'the']","['B-class', 'I-class', 'O', 'O', 'O', 'O', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'O']"
"['.', 'A.Astronomer']","['O', 'B-class']"
"['.', 'f.administrator', ';', 'subsystem', 'of', 'upgrading', 'and', ',', 'configuring', 'system', 'as', 'an', 'integrate', 'modification', 'system', 'and', ',', 'time', '-', 'down', 'maintenance', ',', 'change', ',', 'scheduling', 'appropriate', 'determine', 'to', 'user', 'other', 'with', 'work', 'they']","['O', 'B-class', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'I-attr', 'I-attr', 'I-attr', 'B-attr', 'O', 'I-attr', 'O', 'I-attr', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O']"
"['in', 'file', 'the']","['O', 'I-class', 'O']"
"['Data', 'shall', 'the', 'establish', 'file', 'exceed', 'a', 'maximum', 'deviation', 'value', 'of', '3', 'degree', 'Fahrenheit', '.', 'Initialization']","['O', 'O', 'O', 'O', 'I-class', 'O', 'O', 'B-attr', 'I-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'drug', 'up', 'follow', 'first', 'visit', 'should', 'First', 'Syndrome', '.', 'Description', 'Status', ';', 'Code', 'Status', ';', 'Master', 'Status', 'claim']","['O', 'I-attr', 'I-attr', 'I-attr', 'B-attr', 'I-attr', 'O', 'B-attr', 'B-attr', 'O', 'I-attr', 'B-attr', 'O', 'I-attr', 'B-attr', 'O', 'I-attr', 'I-attr', 'B-attr']"
"['the', 'fail', 'necessary', 'information', 'be', '.', 'the']","['O', 'O', 'O', 'B-attr', 'O', 'O', 'O']"
"['maintain', 'a', 'to', 'turn', 'on', 'or', 'off', 'a', 'heating', 'or', 'cool', 'unit', ',', 'the', 'following', 'request', 'processing', 'shall', 'themas', 'system', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O']"
